ToNodeId,Title,Authors,Date,Seed
9712222,Non-Linear Integral Equations for complex Affine Toda associated to,P. Zinn-Justin,1997-12-01,bba042ba21ece2f7428bd25debd237231303d29b478ebf811a3a56babd46cdff
9705234,Characters of admissible representations of the affine superalgebra,"P.Bowcock, M.Hayes, A.Taormina (Durham University)",1997-05-05,a312ad04709fef3a6dbe675da80f2c6f98459f04bef4e991834d779c5111d78d
9902208,Partially Localized Intersecting BPS Branes,"P.C. Stichel (Bielefeld, Germany)",1999-01-31,67d4d4ae9ec71f02534f69e444bb24d4058c9ceff8b9abb7d8abdfb8718856e7
9902207,Gauging of 1d-space translations for nonrelativistic point particles,"P.C. Stichel (Bielefeld, Germany)",1999-01-31,67d4d4ae9ec71f02534f69e444bb24d4058c9ceff8b9abb7d8abdfb8718856e7
9609218,Action Principle for the Classical Dual Electrodynamics,"P.C.R. Cardoso de Mello, S. Carneiro and M.C. Nemes",1996-09-02,8af4fddf5f445d38423787f9331f81d409f6e78d0ba7daf0a447a089d4b1068b
9609219,Five Dimensional Gauge Theories and Relativistic Integrable Systems,"P.C.R. Cardoso de Mello, S. Carneiro and M.C. Nemes",1996-09-01,8af4fddf5f445d38423787f9331f81d409f6e78d0ba7daf0a447a089d4b1068b
9903226,Conformal Approach to Particle Phenomenology,P.H. Frampton and C. Vafa,1999-03-02,b03a057f6cb16758dd7a6081c2a7bd521adc6946730a350e5ea736fb9632594e
9811236,Pressure of the Non-equilibrium O(N) Phi^{4} Theory in the Large N Limit,P.Jizba and E.S.Tututi (DAMTP-Cambridge),1998-11-03,877b88cad65f3920c718b11dd2ffa4904467b60d8efda0659143468430831e8f
9812243,Renormalization group approach to interacting polymerised manifolds,P.K. Mitter and B. Scoppola,1998-12-03,2345e560713b0b7fa4c388f3cc8c58e5a8d448c15b01c422ce07ff37ed6c5293
9609217,Brane Surgery,P.K. Townsend,1996-09-01,19f3dae22222e5702152f41b94dac03c109b2bc7a41aacd84eb60c092076a1a8
9803256,On the value of coupling constant,P.Pronin and K.Stepanyantz,1998-03-05,52f99667e7104372b85ca4f99ceeff8b8ccac30b1bb587fefa9bd726f3207cab
9607227,Superbranes,P.S. Howe and E. Sezgin,1996-07-03,3eef88d013836db3825e02cc38888073331cf0bc643dab94398da430c3bef452
9611231,Intertwiners in Orbifold Conformal Field Theories,P.S. Montague,1996-11-04,6b23dd376cf887d5daf1c114e0b0291604af3dc98bc6ffaf25fa09b9309618b8
9410218,Continuous Symmetries of Lattice Conformal Field Theories and their,P.S. Montague,1994-10-04,6b23dd376cf887d5daf1c114e0b0291604af3dc98bc6ffaf25fa09b9309618b8
9410233,$c_M<1$ String Theory as a Constrained Topological Sigma Model,Pablo M. Llatas and Shibaji Roy,1994-10-06,a960ddd9b60efd5203f3af828550437636cb67ce9689b11a9c5ded8b005801e3
9607233,Spontaneous Symmetry Breaking at Two Loop in 3-d Massless Scalar,"Pang-Ning Tan, Bayram Tekin and Yutaka Hosotani (Univ of Minnesota)",1996-07-03,1ad426749f136262a538709951033894a956bb9c59527467ad46b12f7a9e0eff
9811221,Dynamical Generation of the Primordial Magnetic Field by Ferromagnetic,Paolo Cea and Luigi Tedesco,1998-11-02,55201fe46bffbca6195266b90a3fabcd195511fc27e5dd2dcfec21461eb24f36
9610202,A Quantum Gauge Group Approach to the 2D SU(n) WZNW Model,"Paolo Furlan, Ludmil K. Hadjiivanov and Ivan T. Todorov",1996-10-01,2741462fe4b849ecad54e9dc7ea0a22cca388d316cdebef0295f1e47cadcd1e8
9809213,On gauge-fixed superbrane actions in AdS superbackgrounds,"Paolo Pasti, Dmitri Sorokin and Mario Tonin",1998-09-01,7cb6ce195a26f495e289d6b55912e4dd805618a1089633b80b93c013162102bf
9707233,Colliding Axion-Dilaton Plane Waves from Black Holes,Patricia Schwarz,1997-07-02,90e0aae1041537723848f96c8d849764b46edee8a959ac9783209682f400505d
9812211,"Anharmonic oscillators, the thermodynamic Bethe ansatz, and nonlinear",Patrick Dorey and Roberto Tateo,1998-12-01,e3476884e2188dcc3cc2ae4cb28dae2879a355db6fe551550682b8c29afef367
9906220,Tachyon Stabilization in the AdS/CFT Correspondence,Patrick Dorey and Roberto Tateo,1999-06-02,e3476884e2188dcc3cc2ae4cb28dae2879a355db6fe551550682b8c29afef367
9906219,On the relation between Stokes multipliers and the T-Q systems of,Patrick Dorey and Roberto Tateo,1999-06-02,e3476884e2188dcc3cc2ae4cb28dae2879a355db6fe551550682b8c29afef367
9909216,g-function flow in perturbed boundary conformal field theories,"Patrick Dorey, Ingo Runkel, Roberto Tateo and Gerard Watts",1999-09-01,c532d33182de492c93fd8ef97d729d69d3d77f537ead42a22033d303701f8373
9909217,Soluble field theory with a massless gauge invariant limit,"Patrick Dorey, Ingo Runkel, Roberto Tateo and Gerard Watts",1999-09-01,c532d33182de492c93fd8ef97d729d69d3d77f537ead42a22033d303701f8373
9810202,On the phase diagram of the discrete $Z_6$ spin models,"Patrick Dorey, Paolo Provero, Roberto Tateo and Stefano Vinti",1998-10-01,26c2e7b2dd78f0bd6a63d76be20ca476522ce4c1192f250c45c21c0d0f45265d
9810203,"SL(2,Z) S-duality of Super D-string Action in Type IIB Supergravity","Patrick Dorey, Paolo Provero, Roberto Tateo and Stefano Vinti",1998-10-01,26c2e7b2dd78f0bd6a63d76be20ca476522ce4c1192f250c45c21c0d0f45265d
9410243,Light Front Hamiltonian for Transverse Lattice QCD,Paul A. Griffin,1994-10-07,a1ce9c1c3d3c0e6211db8e06ac4ed2a9d5237535872b5b91bfd7d38e9edf9573
9906245,Some Generalized BRS Transformations.I The Pure Yang-Mills Case,Paul Federbush (Univ. of Michigan),1999-06-04,b412f29cb747b77735043b5a2848680ff062244d255c84557decfc6743051894
9706205,A Diffeomorphism-Invariant Cut-Off Regularization of the Determinant of,Paul Federbush (University of Michigan),1997-06-01,3e50839aacc7d151bf98e7e394df5ff92625e3bd060260a9ba468f222f5c6871
9904212,"Mersenne Primes, Polygonal Anomalies and String Theory Classification",Paul H. Frampton and Thomas W. Kephart,1999-04-01,db356a103784d8e4a73d2657d46edf27710b05c88153df95e8540522078bdf80
9911243,The Mass Spectrum of N=1 SYM(2+1) at Strong Coupling,"Paul Haney, John R. Hiller, Oleg Lunin, Stephen Pinsky, Uwe Trittmann",1999-11-04,72475d394dfb19377e5caed2fc7d74ebae72d075cfb6433dbed0fdd6457c4e75
9805206,Non-Simply-Connected Gauge Groups and Rational Points on Elliptic Curves,Paul S. Aspinwall and David R. Morrison,1998-05-01,c389ddc73b7e5d7968ce1590ee6bc5b82935457bdd1c90057117fac947fd49a1
9503208,Stable Singularities in String Theory,Paul S. Aspinwall and David R. Morrison (with an appendix by Mark,1995-03-02,e636888917e44790025ccadedd1f7dca452735db7a5c1a086a0d2828e84a2b73
9910248,Heterotic String Corrections from the Dual Type II String,Paul S. Aspinwall and M. Ronen Plesser,1999-10-06,042b67788ed8221def25c099dcaaa33de3719deb8b8845cb40e10b0ea2a50ba2
9803201,Quantum Kramers-Wannier Duality And Its Topology,Pavol Severa,1998-02-28,bb5fba0ef7b8496fc95963a329836eab3ba4c7d01526d241ae8e4f1c76957445
9803202,Background Harmonic Superfields in N=2 Supergravity,Pavol Severa,1998-02-28,bb5fba0ef7b8496fc95963a329836eab3ba4c7d01526d241ae8e4f1c76957445
9809205,On the $\Theta$-term in electrodynamics,Pawel O. Mazur and Andrzej Staruszkiewicz,1998-09-01,0809720b024adaa009eba237c97b9eb51c5ae74bbf4227b5ae231c264e18ef2a
9912213,Rotation of D-brane and Non-commutative Geometry,Pei Wang and Ruihong Yue,1999-12-01,26b4b086427a235057c1e8c38b85dbd63f1413a20eb90819894c3297b1e990ab
9712201,Towards a Noncommutative Geometric Approach to Matrix Compactification,"Pei-Ming Ho, Yi-Yen Wu and Yong-Shi Wu",1997-11-29,79a9355719883ee1d89242dfc630f9a3db1212b00b82ff98c7b45f551e07c080
9611233,Noncommutative Geometry and D-Branes,"Pei-Ming Ho, Yong-Shi Wu",1996-11-05,2324415090edb9938d0f41c0c64efe21ed763ad0a4c291471822f1589f42ceec
9803262,Toward the M(F)--Theory Embedding of Realistic Free-Fermion Models,"Per Berglund, John Ellis, Alon E. Faraggi, D.V. Nanopoulos and Zongan",1998-03-06,7b6ec6055eec6581dd45f2d024e20f1aaeffa2c1856fbefd655626256d79867b
9411219,Effect of Self-Interaction on Charged Black Hole Radiance,Per Kraus and Frank Wilczek,1994-11-03,356c4c631ddc8ca5b23fa2cd12d619305d3091f0279d61ff36703034ee6a7239
9411220,Chern-Simons and WZNW Theories and the Quark-Gluon Plasma,Per Kraus and Frank Wilczek,1994-11-03,356c4c631ddc8ca5b23fa2cd12d619305d3091f0279d61ff36703034ee6a7239
9607201,Lectures on Superstring and M Theory Dualities,Peter Cho and Per Kraus,1996-07-01,a6e0947099f434b95cccfb8caf2a055fd1d8cbb5a3160bfc32409a27b94556ab
9702204,On the Wavefunctional for Two Heavy Color Sources in Yang-Mills Theory,Peter E. Haagensen and Kenneth Johnson,1997-01-31,a560074b0be9fc4dc3ef370340f6b49b4d6c2a9640e3eb0ea31ec1d3b752d6de
9511226,Gauge Invariant Geometric Variables For Yang-Mills Theory,"Peter E. Haagensen, Kenneth Johnson and C.S. Lam",1995-11-03,d8a47922cd6cf4070529be853e95ea2c33709bfb29903f028e85954e2dbd50f6
9904218,On the twisted chiral potential in 2d and the analogue of rigid special,Peter Kaste,1999-04-02,58711498410f5d8d4df2912826fa1e53a131d1c7daf1a853d14054f4dcbf3783
9510209,Heterotic and Type I String Dynamics from Eleven Dimensions,Petr Horava and Edward Witten,1995-10-02,7c7699a363945e1b8c78c1cb3033b2871ff3dd535455d56fc5d168cf94183264
9910259,Equilibrium and Non-equilibrium Quantum Field Theory,Petr Jizba,1999-10-07,c1b36dba11967f2fc7c60f62583e13e80a3948a2bd66585926d0b83d07a17ebf
9910260,Tachyonic modes on type 0 NS5-branes,Petr Jizba,1999-10-07,c1b36dba11967f2fc7c60f62583e13e80a3948a2bd66585926d0b83d07a17ebf
9705231,Heat Bath Particle Number Spectrum,Petr Jizba (U. Cambridge),1997-05-05,e1551962a4507199b0850245b95c1fe32ed149bac8ab73aa6175aa3e253cdc65
9704207,Quantization of the Particle Motion on the $n$-Dimensional Sphere,Petre Di\c t\u a,1997-04-01,2cbf66b8da85c9a688317cf23a1c383774e799cd68bc636d979da01ac2a27d25
9704208,Soliton tunneling,Petre Di\c t\u a,1997-04-02,2cbf66b8da85c9a688317cf23a1c383774e799cd68bc636d979da01ac2a27d25
9707226,Geometrical approach to duality in N=1 supersymmetric theories,"Ph Brax, C. Grojean and C.A. Savoy",1997-07-02,dd5495dc07e3f57b7e9e0c781d418b134e764bb2aec3a55c2a986187313e7ae7
9607230,A Renormalisation Group Study of Three Dimensional Turbulence,Ph. Brax (DAMTP-University of Cambridge-UK),1996-07-03,7353c77476f9bf2f323fdfba6f9eaa7e86fcc49ac5a15496dbc2cb766346f209
9707246,Open Supermembranes Coupled to M-Theory Five-Branes,Ph. Brax and J. Mourad,1997-07-04,6355cea79d4c1567ffe30755d2b64624f625e5f05a8a8ddc2e4d7f603d080601
9910250,On Inherited Duality in N=1 d=4 Supersymmetric Gauge Theories,"Philip C. Argyres (Cornell, ITP Santa Barbara), Ken Intriligator (UC",1999-10-06,af4375e4115da217bda8d01fc48798d23fcce19f8f1a92ebaf537dc0b9866435
9910251,Quantization of the Superstring in Ramond-Ramond Backgrounds,"Philip C. Argyres (Cornell, ITP Santa Barbara), Ken Intriligator (UC",1999-10-06,af4375e4115da217bda8d01fc48798d23fcce19f8f1a92ebaf537dc0b9866435
9806234,The Nonperturbative Gauge Coupling of N=2 Supersymmetric Theories,Philip C. Argyres and Alex Buchel,1998-06-02,4475f2b2d7fc6c2c0c458f89015b22b729de54be0cc6c9189ebc02112acc2f6b
9911255,Comparing Instanton Contributions with Exact Results in N=2,Philip C. Argyres and Sophie Pelland,1999-11-05,d035f4caa8e9295bc67512ed52283e9be791174674a153680bc5c5c7090edc05
9706226,"F-theory, SO(32) and Toric Geometry",Philip Candelas and Harald Skarke,1997-06-03,335e587023c398c276ce68b535e18d2ff636ec9ef00b552454d046cf5bd8eb60
9910219,Brane cosmological evolution in a bulk with cosmological constant,"Pierre Binetruy, Cedric Deffayet, Ulrich Ellwanger (LPTHE, Orsay),",1999-10-04,c8c167fcd252a3da6d9f651850e34f8666cc22113077b5ef4dcb8ea6f7f91655
9506207,S-Duality Constraints On Effective Potentials For Gaugino Condensation,"Pierre Binetruy, Mary K. Gaillard",1995-06-01,502324065d69caa95c9783c50b6bb133c75562a13f6de644b4b8763704e05d4a
9912263,ADM approach to 2+1 dimensional gravity,"Pietro Menotti (Department of Physics, University of Pisa, Italy),",1999-12-07,2aef33d2b3cbc16ffe9c74a17eadeb49d9b2125d2c32a6802ee2e2e3a32bee24
9904213,Dual Supersymmetry Algebras from Partial Supersymmetry Breaking,R. Altendorfer and J. Bagger,1999-04-01,c39be0907fdc81994bd39f793946459f9a96889515cf9da2b7352722900eda66
9610240,Gauge Independent Reduction of a Solvable Model with Gribov-Like,R. Banerjee,1996-10-04,8461c5ed9597d635ec105c100be87336126720a6d9cdf6ce2c39fe0c3b533968
9904203,Self-duality and soldering in odd dimensions,R. Banerjee and S. Kumar,1999-04-01,3eb656fca3e93d4d0c67a8408b60530eeb1653dd17fe403221d1b30115e8e308
9907217,Master Equation for Lagrangian Gauge Symmetries,"R. Banerjee, H.J. Rothe and K.D. Rothe",1999-07-02,3d342658b65dedbe9a45db8858aab2ac5d2d059a20873dbd66260157bc28c412
9406205,Bicovariant differential calculus on quantum groups from Poisson Lie,"R. Blumenhagen, W. Eholzer, A. Honecker, K. Hornfeck, R. Huebel",1994-06-01,0546a75049ff40a1c5f701ea7bedd03d7fb816a3d3e2c8d193da92207787b335
9406203,Coset Realization of Unifying W-Algebras,"R. Blumenhagen, W. Eholzer, A. Honecker, K. Hornfeck, R. Huebel",1994-06-01,0546a75049ff40a1c5f701ea7bedd03d7fb816a3d3e2c8d193da92207787b335
9406204,Topics in Quantum Dynamics,"R. Blumenhagen, W. Eholzer, A. Honecker, K. Hornfeck, R. Huebel",1994-06-01,0546a75049ff40a1c5f701ea7bedd03d7fb816a3d3e2c8d193da92207787b335
9412206,The Monopole Equations in Topological Yang-Mills,R. Brooks and A. Lue,1994-12-01,7dbcb9e1ca5616ac90d43b668b5fccab08fb7e3753a826c695a40cd009272aee
9503229,The $W_{1 + \infty }$ effective theory of the Calogero- Sutherland model,"R. Caracciolo, A. Lerda, G. R. Zemba",1995-03-03,555b03f3944bac47b89375cd1727707c9b507cdfc6bc866ce51f140268084a09
9811243,A speculative remark on holography,R. Dawid,1998-11-04,51631f60c04d25a5c56047ee6eb350807aa8577a1d6c2afe507669a0acec380c
9810210,Instanton Strings and HyperKaehler Geometry,R. Dijkgraaf,1998-10-01,b0f7ce457dedd8058ef12e0e4eb62b793b086dded943b76bde994d32ec2ac312
9511209,All order I.R. finite expansion for short distance behavior of massless,"R. Guida, N. Magnoli",1995-11-02,5d56a48690a796d962502fd44d6dc7f177b39ce46a051bda39f45175ed420c98
9904216,SO(8) and G_2 X G_2 N=1 Supergravities in D=6,R. Holman and T.W. Kephart,1999-04-02,d7c05f3066b8f50a06dad1f78979729369c6f5fa1b7520c8ecabf30ec4143515
9908210,Spontaneous Symmetry Breaking of q-Gauge Field Theory,"R. J. Finkelstein (U. of California, Los Angeles)",1999-08-01,1507457daa37adf016f3f9c4479f9a77cedc8f54a21a8bda447f38d7f2a18d8d
9911235,Fluid Dynamical Profiles and Constants of Motion from D-Branes,R. Jackiw,1999-11-04,6e83423f0b413a756635ca654ce49dccf0d8181286fc7ea3b60310abc1db0e74
9709212,What is quantum field theory and why have some physicists abandoned it?,R. Jackiw,1997-08-26,6e83423f0b413a756635ca654ce49dccf0d8181286fc7ea3b60310abc1db0e74
9703226,Seeking an Even-Parity Mass Term for 3-D Gauge Theory,R. Jackiw and S-Y. Pi,1997-03-04,61f712ba268033fde1c4a26cc1a598fda1571ac1484f9784e721d22117e31f83
9805217,Near Horizon Superspace,"R. Kallosh, J. Rahmfeld, and A. Rajaraman",1998-05-04,5e81c54f67350517c474c432f5d845d9a3b84ba58d223aa1c2530626b49b7998
9904204,Finiteness of 2D Topological BF-Theory with Matter Coupling,"R. Leitgeb, M. Schweda, H.Zerrouki",1999-04-01,600857a5745e7fe13650b6c05c29907a3e0de2112e597aca01126e77bbb1e85a
9910232,"Making the gravitational path integral more Lorentzian, or: Life beyond","R. Loll (Albert-Einstein-Institut, MPI), J. Ambjorn (Niels Bohr",1999-10-05,a2adc6d87e9b8ea80864501d978ccc56fbf15383007310bcf9d8a76a4b6bfc0c
9811203,Liouville central charge in quantum Teichmuller theory,R. M. Kashaev,1998-10-31,4cf4be2bcc7fe0681753edb01bac733f5168947266fc7d29d13e316717aa4785
9705222,Backreaction of excitations on a domain wall,R. Pelka,1997-05-03,ea47452d665cbd86de40fb0c9e8a1e63285a18a9e021cd207f053aa111fa743f
9810232,The Feynman Variational Principle in the Worldline Representation of,"R. Rosenfelder (Paul Scherrer Institute, Switzerland), C. Alexandrou",1998-10-02,69e9894d07f2e958c1be08ece91766b429e3531065ae6746e84484511c0c17cf
9907207,Quintessence duality,"R. de Ritis (INFN and Dipartimento di Scienze Fisiche, Universita` di",1999-07-01,d07f53f2c24cbcc3302184ea320c3474856c55b56d571c8628fdd42633da716d
9705224,Soliton Stability in Systems of Two Real Scalar Fields,R.B. Mann,1997-05-04,c75a5209c59fbd5d7aa50021a7a1ad96b0f5022e6054588234508c20db5f732f
9903229,Misner String Entropy,R.B. Mann,1999-03-02,c75a5209c59fbd5d7aa50021a7a1ad96b0f5022e6054588234508c20db5f732f
9705223,Charged Topological Black Hole Pair Creation,R.B. Mann,1997-05-04,c75a5209c59fbd5d7aa50021a7a1ad96b0f5022e6054588234508c20db5f732f
9411240,Integrable Systems with Pairwise Interactions and Functional Equations,"R.E.Gamboa Saravi, G.L.Rossini and F.A.Schaposnik",1994-11-08,f2721f8eb5fdcb6d0dd8eeca8fab8b28b4f7cf9cedd8330f7cc092fea425854c
9411239,"Dynamical Chiral Symmetry Breaking, Goldstone's Theorem and the","R.E.Gamboa Saravi, G.L.Rossini and F.A.Schaposnik",1994-11-08,f2721f8eb5fdcb6d0dd8eeca8fab8b28b4f7cf9cedd8330f7cc092fea425854c
9411238,The $\zeta$-function answer to parity violation in three dimensional,"R.E.Gamboa Saravi, G.L.Rossini and F.A.Schaposnik",1994-11-08,f2721f8eb5fdcb6d0dd8eeca8fab8b28b4f7cf9cedd8330f7cc092fea425854c
9903221,"Product Integral Representations of Wilson Lines and Wilson Loops, and","R.L. Karp, F. Mansouri, J.S. Rno",1999-03-01,ba3f41524d9c1bac0aa89fbfefd633e67c2de3eff16cb9c2f828c7d7cd79c7cc
9812214,On Some Sigma Models with Potentials and the Klein-Gordon Type Equations,R.Myrzakulov,1998-12-01,09afd6c7bcca45bfd5c26fa240db3b5184d580b4865ab18e4ba0bd576846b5e5
9903251,Infrared region of QCD and confining strings,R.Parthasarathy,1999-03-03,414c47bebd12249e65fe9b419697a00473277efbe0a6679939682bdf8c51ea45
9903252,Seiberg-Witten Curves and Integrable Systems,R.Parthasarathy,1999-03-03,414c47bebd12249e65fe9b419697a00473277efbe0a6679939682bdf8c51ea45
9607220,Supersymmetry from a braided point of view,"R.S. Dunne, A.J. Macfarlane, J.A. de Azc\'arraga and J.C. P\'erez",1996-07-02,9b72bc3bcb426a111067b810b5a9ad683c68cb9efbce9a6dea36e3db179962cb
9911232,Nonstandard coproducts and the Izergin-Korepin open spin chain,Rafael I. Nepomechie,1999-11-04,94439dc6eb269df60248639fe128d2baee591a3065e9f366f52cb91051ca5ce6
9607237,Grand Unification in Non-Associative Geometry,Raimar Wulkenhaar,1996-07-04,5566493a8b940ae8ff1345f752bdc0347bc8abb007fd39864e2872dbf58c05aa
9912220,On Feynman graphs as elements of a Hopf algebra,Raimar Wulkenhaar (CPT Marseille),1999-12-02,1de326e0ef69f6d5fb10404aaf4ff8fc4f992b63e6e4d6ba09bf07589b6eb117
9912221,Introduction to Hopf algebras in renormalization and noncommutative,Raimar Wulkenhaar (CPT Marseille),1999-12-02,1de326e0ef69f6d5fb10404aaf4ff8fc4f992b63e6e4d6ba09bf07589b6eb117
9603204,Anomaly free U(1) chiral gauge theories on a two dimensional torus,"Rajamani Narayanan, Herbert Neuberger",1996-03-01,b85743bc100829862ffa59a060a9918805e8f5586423cfea425d9678ac84905f
9603206,Gauge Symmetry Breaking through Soft Masses in Supersymmetric Gauge,"Rajamani Narayanan, Herbert Neuberger",1996-03-01,b85743bc100829862ffa59a060a9918805e8f5586423cfea425d9678ac84905f
9603205,The Vacuum in Light-Cone Field Theory,"Rajamani Narayanan, Herbert Neuberger",1996-03-01,b85743bc100829862ffa59a060a9918805e8f5586423cfea425d9678ac84905f
9512225,The Master Field in Generalised $QCD_2$,Rajesh Gopakumar (Princeton University),1995-12-04,9a1648a12b7bdf781b6b5df859eecf95854254bc388928f91a5ba71c9b2bb02a
9906234,A Note on Orientifolds and Dualities of Type 0B String Theory,Ralph Blumenhagen and Alok Kumar,1999-06-03,0fe6f8f5dd927bf6d346895fc34490f6f389f1dd437b9cc8499fee44f666a9f8
9912204,Supersymmetric 4D Orientifolds of Type IIA with D6-branes at Angles,"Ralph Blumenhagen, Lars Goerlich and Boris Kors",1999-12-01,2139d4001385616ee2abfeb6acae9343ecadd0d16141190929b22cacd544a8d7
9911226,Spontaneous Time Asymmetry due to Horizon,Ramesh Anishetty and R.Parthasarathy,1999-11-03,d1c7b858e5e141591d24914b6e792f85398325156158ba81933e57387d7e1073
9710227,The Schwinger and Thirring models at finite chemical potential and,"Ramon F.Alvarez-Estrada, Angel Gomez Nicola",1997-10-02,9932794a772d46fb82b88fa02bb18992356479456b8708e9f30bd4fcca89b17e
9709224,(Anti-)Evaporation of Schwarzschild-de Sitter Black Holes,"Raphael Bousso and Stephen Hawking (DAMTP, Cambridge)",1997-09-02,7b52b84efd3cb59b9030517d51552e2c1a145908ccd80c773998e6a7908de897
9709225,Six Dimensional Schwarzschild Black Holes in M(atrix) Theory,"Raphael Bousso and Stephen Hawking (DAMTP, Cambridge)",1997-09-03,7b52b84efd3cb59b9030517d51552e2c1a145908ccd80c773998e6a7908de897
9705236,Trace Anomaly of Dilaton Coupled Scalars in Two Dimensions,"Raphael Bousso and Stephen Hawking (DAMTP, Cambridge)",1997-05-05,7b52b84efd3cb59b9030517d51552e2c1a145908ccd80c773998e6a7908de897
9709202,"Quantization of p-branes, D-p-branes and M-branes",Renata Kallosh,1997-09-01,8148dc98494e912f20889dcd7abe3faa8742f5ea9d9e2d4ef8eb8f98074fce74
9807206,Superconformal Actions in Killing Gauge,Renata Kallosh,1998-07-01,8148dc98494e912f20889dcd7abe3faa8742f5ea9d9e2d4ef8eb8f98074fce74
9705203,Possible quantum obstructions to the process of Abelian conversion,Ricardo Amorim and Ronaldo Thibes,1997-05-01,e96897419c23511257af266e9a81963b2e10ff7c8ad082fcfc8a566674d87fb4
9704206,Supersymmetric Yang-Mills Theory and Riemannian Geometry,Ricardo Schiappa,1997-04-01,ed3915bc761b0d5bc896088f6ade0157e79e53eec1497075759ec8afbd21d7ac
9610223,3D Ising Model:The Scaling Equation of State,"Riccardo Guida, Jean Zinn Justin",1996-10-02,5ec28b601b7e8cbd8b03bb7cf039c032e00222020d7e7c19ccab5c3e89928bf9
9709221,A Skyrme lattice with hexagonal symmetry,Richard Battye and Paul Sutcliffe,1997-09-02,5fb4fb7c09f7b9897650cdbca548fc4c86c69517747e7f5b16b527a616ecbcc7
9609237,Curvature Matrix Models for Dynamical Triangulations and the,Richard J. Szabo and John F. Wheater,1996-09-03,2e17fd4e44b37313cf66bb2cb8a9c6146fe25e4b4db4e8449c2fb4aaa48f706f
9903203,Stress Tensors and Casimir Energies in the AdS/CFT Correspondence,Robert C. Myers,1999-03-01,53848c308be9fe6715cc6a66b8fb0a993c038b7d42d3227d443bc9176ad76f0a
9705228,Time evolution in general gauge theories,Robert Marnelius,1997-05-05,b0688eca4e43dd61a1e231fe04f568fd7155a6b7854f137605c082c3eeb1f744
9705229,Space-wave function duality and enhanced dKdV on a Riemann surface,Robert Marnelius,1997-05-05,b0688eca4e43dd61a1e231fe04f568fd7155a6b7854f137605c082c3eeb1f744
9705230,Variational Wave Functionals in Quantum Field Theory,Robert Marnelius,1997-05-05,b0688eca4e43dd61a1e231fe04f568fd7155a6b7854f137605c082c3eeb1f744
9906225,Braided Quantum Field Theory,Robert Oeckl,1999-06-03,4ec8298f5c02280544a51a1f8974d2555f850d15b64dfe4e877c55aa78df4e62
9710201,Twelve Dimensions and the D2-Brane Tension,Robert de Mello Koch,1997-10-01,f5e9a040c50baf281d2cc0b2de4618506272e22071939e8ced52aaa3433b3273
9903207,Monopole Dynamics in N=2 super Yang-Mills Theory From a Threebrane Probe,"Robert de Mello Koch, Alastair Paulin-Campbell and Joao P. Rodrigues",1999-03-01,1e42f0037134b6380d0ea45e507bc8eb42c717df71ad449bb843baba4d69f2f8
9704204,Black Holes as Fundamental Strings: Comparing the Absorption of Scalars,Roberto Emparan,1997-04-01,455de82b4b73d21c37ac84048d60d6d5bc6c3593bedd63469ffd1a4c077f5d34
9704205,WDVV Equations in Seiberg-Witten theory and associative algebras,Roberto Emparan,1997-04-01,455de82b4b73d21c37ac84048d60d6d5bc6c3593bedd63469ffd1a4c077f5d34
9706204,Absorption of Scalars by Extended Objects,Roberto Emparan,1997-06-01,455de82b4b73d21c37ac84048d60d6d5bc6c3593bedd63469ffd1a4c077f5d34
9903238,Surface Terms as Counterterms in the AdS/CFT Correspondence,"Roberto Emparan, Clifford V. Johnson, Robert C. Myers",1999-03-03,a2e2a0de626e6e269f06ad2704d902bbd0b5d63ef497c67508ace2a642afffc6
9512219,Five-branes And $M$-Theory On An Orbifold,Roger E. Behrend and Paul A. Pearce,1995-12-03,87d3de23039c93bae7e85b1478e409191c5cec254487e40dd19410af3bf3e7f5
9512218,A Construction of Solutions to Reflection Equations for,Roger E. Behrend and Paul A. Pearce,1995-12-03,87d3de23039c93bae7e85b1478e409191c5cec254487e40dd19410af3bf3e7f5
9511212,Generalised Hamiltonian embedding of the Proca model,Romuald Janik,1995-11-02,883f9811061e9fa2488961fb4253c9e07b124732509b246b9f27b2bd28486969
9511211,Some approaches to 2+1-dimensional gravity coupled to point-particles,Romuald Janik,1995-11-02,883f9811061e9fa2488961fb4253c9e07b124732509b246b9f27b2bd28486969
9511210,Modular Invariance and the Odderon,Romuald Janik,1995-11-02,883f9811061e9fa2488961fb4253c9e07b124732509b246b9f27b2bd28486969
9912208,Standard Models from Heterotic M-theory,"Ron Donagi (UPenn), Burt A. Ovrut (UPenn), Tony Pantev (UPenn), Daniel",1999-12-01,4647df8badc230b3622e3d89b51964ae3904c8c6ce559177694fe29b2de8b236
9803261,Thermodynamic Curvature of the BTZ Black Hole,"Rong-Gen Cai, Jin-Ho Cho",1998-03-06,a852cba7b336afe7fa6ff1b9fded50b28e90d13cec4d466dd68b6070319d07c4
9705243,The phases of two-dimensional QED and QCD,Roya Mohayaee,1997-05-06,870116059e34ce1aa45c22dd66a0794f632504dcd7be6d0c04864e6602fb7b88
9710231,Matrix Theory,Ruben Minasian and Gregory Moore,1997-10-03,a8fa340189605c1cdd3da7a865d92d7af21e692ca2c60b3c1f180aa348c4fd31
9710230,K-theory and Ramond-Ramond charge,Ruben Minasian and Gregory Moore,1997-10-03,a8fa340189605c1cdd3da7a865d92d7af21e692ca2c60b3c1f180aa348c4fd31
